id,originalLabel,correction
ILSVRC2012_val_00018138,436,479
ILSVRC2012_val_00012740,241,"240,241"
ILSVRC2012_val_00041715,892,"409,892"
ILSVRC2012_val_00008946,542,"822,542"
ILSVRC2012_val_00030488,355,"355,489"
ILSVRC2012_val_00012021,960,"928,960"
ILSVRC2012_val_00047933,942,"659,940,813"
ILSVRC2012_val_00011290,543,"610,543"
ILSVRC2012_val_00017790,77,"73,77"
ILSVRC2012_val_00020261,966,901
ILSVRC2012_val_00009860,533,"911,533"
ILSVRC2012_val_00016404,676,"162,676"
ILSVRC2012_val_00039157,302,300
ILSVRC2012_val_00006934,969,504
ILSVRC2012_val_00037761,597,"763,413"
ILSVRC2012_val_00032502,696,"463,696"
ILSVRC2012_val_00006358,911,"474,911"
ILSVRC2012_val_00026982,289,"289,293"
ILSVRC2012_val_00036882,410,-1
ILSVRC2012_val_00024446,794,281
ILSVRC2012_val_00002117,757,-1
ILSVRC2012_val_00003645,516,520
ILSVRC2012_val_00012769,751,"530,479"
ILSVRC2012_val_00035153,74,72
ILSVRC2012_val_00018888,744,"744,657"
ILSVRC2012_val_00042924,675,-1
ILSVRC2012_val_00005846,999,"999,281,700"
ILSVRC2012_val_00036892,619,"619,846"
ILSVRC2012_val_00017072,969,"926,544"
ILSVRC2012_val_00018849,624,"624,453,454"
ILSVRC2012_val_00049223,469,"469,919"
ILSVRC2012_val_00042369,956,-1
ILSVRC2012_val_00044256,103,-1
ILSVRC2012_val_00006881,460,978
ILSVRC2012_val_00046535,525,"608,718,975"
ILSVRC2012_val_00044267,841,610
ILSVRC2012_val_00040637,939,"998,939,943"
ILSVRC2012_val_00011834,839,"839,718,821"
ILSVRC2012_val_00017757,667,"400,667"
ILSVRC2012_val_00041891,433,"433,842"
ILSVRC2012_val_00027377,435,"876,435"
ILSVRC2012_val_00004970,817,479
ILSVRC2012_val_00043762,833,-1
ILSVRC2012_val_00033860,477,"784,477"
ILSVRC2012_val_00002913,493,-1
ILSVRC2012_val_00004618,631,-1
ILSVRC2012_val_00008841,501,-1
ILSVRC2012_val_00034382,166,161
ILSVRC2012_val_00043173,99,-1
ILSVRC2012_val_00035729,643,-1
ILSVRC2012_val_00008319,878,"810,878"
ILSVRC2012_val_00044208,664,"782,664,281,285"
ILSVRC2012_val_00047923,72,"72,815"
ILSVRC2012_val_00031446,497,884
ILSVRC2012_val_00029906,954,"954,955,953,923"
ILSVRC2012_val_00011377,795,615
ILSVRC2012_val_00016010,414,636
ILSVRC2012_val_00029794,745,-1
ILSVRC2012_val_00012739,212,"251,212"
ILSVRC2012_val_00010219,544,"692,567"
ILSVRC2012_val_00000946,235,"225,235"
ILSVRC2012_val_00020892,205,223
ILSVRC2012_val_00034768,383,"384,383"
ILSVRC2012_val_00043890,968,504
ILSVRC2012_val_00026384,745,-1
ILSVRC2012_val_00035108,170,"177,170"
ILSVRC2012_val_00032755,546,"546,650,819"
ILSVRC2012_val_00002318,200,"200,155"
ILSVRC2012_val_00004180,239,"238,239"
ILSVRC2012_val_00015378,282,281
ILSVRC2012_val_00038100,689,"578,894"
ILSVRC2012_val_00006834,246,159
ILSVRC2012_val_00024314,54,-1
ILSVRC2012_val_00021656,20,140
ILSVRC2012_val_00016804,214,"234,214"
ILSVRC2012_val_00009741,601,"689,819,578,488,885"
ILSVRC2012_val_00031205,494,577
ILSVRC2012_val_00041222,445,"459,445"
ILSVRC2012_val_00023464,74,72
ILSVRC2012_val_00017141,605,487
ILSVRC2012_val_00018203,109,"109,828"
ILSVRC2012_val_00025852,244,-1
ILSVRC2012_val_00015046,54,-1
ILSVRC2012_val_00029256,631,838
ILSVRC2012_val_00049254,695,"769,695"
ILSVRC2012_val_00047166,587,"784,587"
ILSVRC2012_val_00047599,700,999
ILSVRC2012_val_00048527,199,265
ILSVRC2012_val_00040892,486,889
ILSVRC2012_val_00042289,158,-1
ILSVRC2012_val_00030383,539,"911,539"
ILSVRC2012_val_00009009,186,-1
ILSVRC2012_val_00038337,876,"876,912,435"
ILSVRC2012_val_00002077,47,"46,47"
ILSVRC2012_val_00021183,208,205
ILSVRC2012_val_00001324,586,"652,847"
ILSVRC2012_val_00026899,780,724
ILSVRC2012_val_00027477,443,"520,680,431,529,850,443"
ILSVRC2012_val_00046179,969,582
ILSVRC2012_val_00048942,531,"608,610,531"
ILSVRC2012_val_00043374,744,657
ILSVRC2012_val_00031334,179,"180,195"
ILSVRC2012_val_00039588,4,2
ILSVRC2012_val_00005184,345,"345,690"
ILSVRC2012_val_00003547,784,"677,587,784"
ILSVRC2012_val_00007551,248,"248,250"
ILSVRC2012_val_00019471,858,"733,858"
ILSVRC2012_val_00045645,848,"485,526"
ILSVRC2012_val_00042698,39,40
ILSVRC2012_val_00033722,951,"582,951"
ILSVRC2012_val_00012785,962,"930,934"
ILSVRC2012_val_00021515,958,"825,858,958"
ILSVRC2012_val_00003087,935,"618,813,659,567"
ILSVRC2012_val_00048621,435,876
ILSVRC2012_val_00042079,41,-1
ILSVRC2012_val_00049089,188,"188,189"
ILSVRC2012_val_00048122,558,"683,558,432,566"
ILSVRC2012_val_00032177,192,-1
ILSVRC2012_val_00035031,469,544
ILSVRC2012_val_00037431,952,-1
ILSVRC2012_val_00035771,632,"662,632,761"
ILSVRC2012_val_00000182,544,"909,910,926"
ILSVRC2012_val_00013117,54,57
ILSVRC2012_val_00012818,288,"288,290"
ILSVRC2012_val_00042303,233,256
ILSVRC2012_val_00044472,808,515
ILSVRC2012_val_00015843,876,"876,435"
ILSVRC2012_val_00027275,586,847
ILSVRC2012_val_00026003,589,"201,589"
ILSVRC2012_val_00020750,709,"709,767"
ILSVRC2012_val_00013502,409,"409,437"
ILSVRC2012_val_00010764,493,553
ILSVRC2012_val_00030332,939,"938,939,943"
ILSVRC2012_val_00000114,686,-1
ILSVRC2012_val_00041658,901,-1
ILSVRC2012_val_00029543,527,"673,526,527,782,664,508"
ILSVRC2012_val_00035822,614,-1
ILSVRC2012_val_00016298,990,-1
ILSVRC2012_val_00031893,782,"673,553,526,527,782,664,508"
ILSVRC2012_val_00027881,960,"960,868"
ILSVRC2012_val_00040765,391,-1
ILSVRC2012_val_00006252,999,"700,999"
ILSVRC2012_val_00034166,197,196
ILSVRC2012_val_00045947,743,-1
ILSVRC2012_val_00042579,434,-1
ILSVRC2012_val_00015009,653,505
ILSVRC2012_val_00033877,912,"716,912"
ILSVRC2012_val_00036766,647,"868,923,659,532"
ILSVRC2012_val_00005430,473,-1
ILSVRC2012_val_00048781,386,"386,101"
ILSVRC2012_val_00042685,861,"999,700,861"
ILSVRC2012_val_00002787,326,"322,769"
ILSVRC2012_val_00002268,748,-1
ILSVRC2012_val_00024280,994,995
ILSVRC2012_val_00023102,556,738
ILSVRC2012_val_00040082,743,-1
ILSVRC2012_val_00038159,20,10
ILSVRC2012_val_00018287,415,411
ILSVRC2012_val_00046717,187,"187,700"
ILSVRC2012_val_00028789,790,"515,790,636"
ILSVRC2012_val_00027123,740,"740,783"
ILSVRC2012_val_00008758,825,"421,825"
ILSVRC2012_val_00016610,757,"654,757"
ILSVRC2012_val_00045712,534,-1
ILSVRC2012_val_00040926,184,-1
ILSVRC2012_val_00011166,760,"737,907,760,440"
ILSVRC2012_val_00009449,524,"715,524,461"
ILSVRC2012_val_00028687,664,"742,620,664,527,508"
ILSVRC2012_val_00039789,766,651
ILSVRC2012_val_00038609,855,"835,855"
ILSVRC2012_val_00030642,156,"231,156"
ILSVRC2012_val_00014465,61,62
ILSVRC2012_val_00045915,455,"679,455"
ILSVRC2012_val_00038598,994,-1
ILSVRC2012_val_00003804,698,-1
ILSVRC2012_val_00018413,410,-1
ILSVRC2012_val_00026624,526,"681,620,526,916"
ILSVRC2012_val_00007417,632,-1
ILSVRC2012_val_00048714,74,72
ILSVRC2012_val_00031932,83,"83,883"
ILSVRC2012_val_00011224,358,"358,359"
ILSVRC2012_val_00047800,359,358
ILSVRC2012_val_00007976,542,"749,542"
ILSVRC2012_val_00016701,851,"548,850,851"
ILSVRC2012_val_00018984,630,"608,630"
ILSVRC2012_val_00011087,118,-1
ILSVRC2012_val_00027683,453,"453,850"
ILSVRC2012_val_00042544,394,2
ILSVRC2012_val_00019270,68,66
ILSVRC2012_val_00009391,441,572
ILSVRC2012_val_00008427,664,"673,742,526,527,782,664,508"
ILSVRC2012_val_00048323,912,489
ILSVRC2012_val_00045100,913,978
ILSVRC2012_val_00019098,415,-1
ILSVRC2012_val_00038311,149,"149,150"
ILSVRC2012_val_00010429,552,"836,837,552"
ILSVRC2012_val_00014375,433,"433,638,639"
ILSVRC2012_val_00021818,590,487
ILSVRC2012_val_00018629,159,"168,159"
ILSVRC2012_val_00022848,195,"195,245"
ILSVRC2012_val_00036537,298,-1
ILSVRC2012_val_00009588,744,-1
ILSVRC2012_val_00039462,810,"810,878"
ILSVRC2012_val_00007718,848,482
ILSVRC2012_val_00038089,924,"666,924"
ILSVRC2012_val_00010924,597,"597,763"
ILSVRC2012_val_00011920,838,"529,631"
ILSVRC2012_val_00017073,309,"309,599"
ILSVRC2012_val_00030961,203,"203,156"
ILSVRC2012_val_00037997,285,281
ILSVRC2012_val_00030008,910,"618,813,910,532"
ILSVRC2012_val_00029425,536,"718,628,540"
ILSVRC2012_val_00048808,126,"438,126"
ILSVRC2012_val_00042339,240,241
ILSVRC2012_val_00035476,86,"489,86"
ILSVRC2012_val_00041739,213,-1
ILSVRC2012_val_00014814,686,535
ILSVRC2012_val_00001909,359,-1
ILSVRC2012_val_00042957,851,"548,851,598,632"
ILSVRC2012_val_00045881,976,978
ILSVRC2012_val_00023932,26,25
ILSVRC2012_val_00015472,673,"673,526,527,782,664,508"
ILSVRC2012_val_00013000,882,"608,882"
ILSVRC2012_val_00002561,382,378
ILSVRC2012_val_00007858,273,"489,273"
ILSVRC2012_val_00008033,513,"513,776,875"
ILSVRC2012_val_00022099,157,155
ILSVRC2012_val_00015697,837,"836,837"
ILSVRC2012_val_00048586,967,"968,967"
ILSVRC2012_val_00010860,420,"546,650,819"
ILSVRC2012_val_00006860,113,"114,947"
ILSVRC2012_val_00048646,741,668
ILSVRC2012_val_00027225,842,"842,445"
ILSVRC2012_val_00047774,416,602
ILSVRC2012_val_00029542,912,-1
ILSVRC2012_val_00008219,791,"582,680,791"
ILSVRC2012_val_00005965,54,60
ILSVRC2012_val_00001157,764,"763,764"
ILSVRC2012_val_00030919,894,-1
ILSVRC2012_val_00037995,542,"650,822,542"
ILSVRC2012_val_00025804,804,896
ILSVRC2012_val_00014206,382,373
ILSVRC2012_val_00010630,595,-1
ILSVRC2012_val_00003461,603,"654,603"
ILSVRC2012_val_00037184,780,"914,780"
ILSVRC2012_val_00049342,663,-1
ILSVRC2012_val_00042964,505,521
ILSVRC2012_val_00011594,987,"987,998"
ILSVRC2012_val_00043636,742,-1
ILSVRC2012_val_00027192,465,"465,597"
ILSVRC2012_val_00005598,497,"497,442"
ILSVRC2012_val_00022294,781,"981,781"
ILSVRC2012_val_00005563,40,"40,46"
ILSVRC2012_val_00035484,818,-1
ILSVRC2012_val_00042623,215,"218,215"
ILSVRC2012_val_00012888,172,-1
ILSVRC2012_val_00030421,501,399
ILSVRC2012_val_00032484,445,"836,837,842,445"
ILSVRC2012_val_00000290,826,531
ILSVRC2012_val_00013353,706,-1
ILSVRC2012_val_00023253,124,-1
ILSVRC2012_val_00043917,171,"171,173"
ILSVRC2012_val_00005115,672,"672,970"
ILSVRC2012_val_00048858,212,-1
ILSVRC2012_val_00011376,413,"652,413"
ILSVRC2012_val_00035417,261,-1
ILSVRC2012_val_00014543,744,847
ILSVRC2012_val_00048745,631,"838,631"
ILSVRC2012_val_00017877,454,"453,454,526"
ILSVRC2012_val_00023725,572,-1
ILSVRC2012_val_00040725,264,232
ILSVRC2012_val_00023045,797,709
ILSVRC2012_val_00048025,705,"547,716"
ILSVRC2012_val_00021675,285,"487,681,620,281"
ILSVRC2012_val_00047204,575,-1
ILSVRC2012_val_00014786,881,"881,486"
ILSVRC2012_val_00003129,868,"532,923,868"
ILSVRC2012_val_00032864,26,27
ILSVRC2012_val_00013527,701,"557,701"
ILSVRC2012_val_00029067,712,-1
ILSVRC2012_val_00045128,487,"487,619,526,846,504"
ILSVRC2012_val_00020311,198,"196,198"
ILSVRC2012_val_00014162,636,"748,636"
ILSVRC2012_val_00047526,788,"770,788"
ILSVRC2012_val_00047890,513,"513,875,402"
ILSVRC2012_val_00046628,850,"865,850"
ILSVRC2012_val_00017423,313,"313,315"
ILSVRC2012_val_00035511,485,482
ILSVRC2012_val_00011404,185,-1
ILSVRC2012_val_00026894,312,311
ILSVRC2012_val_00002147,278,277
ILSVRC2012_val_00016466,969,-1
ILSVRC2012_val_00011990,538,"538,668"
ILSVRC2012_val_00027318,648,495
ILSVRC2012_val_00007909,854,"850,854"
ILSVRC2012_val_00011971,62,"61,62"
ILSVRC2012_val_00047237,427,756
ILSVRC2012_val_00024760,284,281
ILSVRC2012_val_00023110,926,"532,762"
ILSVRC2012_val_00040476,925,"809,925"
ILSVRC2012_val_00010018,923,"923,960"
ILSVRC2012_val_00015302,509,865
ILSVRC2012_val_00025567,35,36
ILSVRC2012_val_00015666,58,-1
ILSVRC2012_val_00039392,935,"935,567,923"
ILSVRC2012_val_00022130,511,436
ILSVRC2012_val_00005941,926,"618,469"
ILSVRC2012_val_00012791,187,"193,187"
ILSVRC2012_val_00019628,788,"514,788"
ILSVRC2012_val_00036160,526,"673,613,681,620,526,527,662,632,508"
ILSVRC2012_val_00028113,30,32
ILSVRC2012_val_00021542,290,289
ILSVRC2012_val_00019570,631,759
ILSVRC2012_val_00041461,892,"409,892"
ILSVRC2012_val_00018587,410,"410,309,599"
ILSVRC2012_val_00010622,504,"967,968"
ILSVRC2012_val_00027894,917,"454,917"
ILSVRC2012_val_00002513,638,"977,638,639"
ILSVRC2012_val_00045176,963,"963,966,532,762,923,572"
ILSVRC2012_val_00037177,108,107
ILSVRC2012_val_00019562,128,127
ILSVRC2012_val_00023361,40,"40,46"
ILSVRC2012_val_00027770,629,"629,508"
ILSVRC2012_val_00017192,520,"516,520"
ILSVRC2012_val_00023202,274,273
ILSVRC2012_val_00035870,599,"309,599"
ILSVRC2012_val_00011620,513,"513,776"
ILSVRC2012_val_00012937,979,"832,979"
ILSVRC2012_val_00017504,631,"711,631"
ILSVRC2012_val_00039444,762,"907,532,440,966,762"
ILSVRC2012_val_00044964,181,-1
ILSVRC2012_val_00000642,338,-1
ILSVRC2012_val_00040416,617,"617,823"
ILSVRC2012_val_00030413,747,-1
ILSVRC2012_val_00049977,108,"108,973"
ILSVRC2012_val_00041573,173,"172,173"
ILSVRC2012_val_00008601,901,"901,725"
ILSVRC2012_val_00033967,371,-1
ILSVRC2012_val_00035759,982,"578,834,982"
ILSVRC2012_val_00013287,227,248
ILSVRC2012_val_00043844,470,"966,532,470,762,923,572"
ILSVRC2012_val_00033284,665,518
ILSVRC2012_val_00013268,624,"453,454,624"
ILSVRC2012_val_00000894,764,"465,413"
ILSVRC2012_val_00032000,164,179
ILSVRC2012_val_00031027,659,"809,659,729"
ILSVRC2012_val_00039943,8,"8,912"
ILSVRC2012_val_00013107,290,292
ILSVRC2012_val_00033173,901,"901,907"
ILSVRC2012_val_00043153,163,-1
ILSVRC2012_val_00016067,358,356
ILSVRC2012_val_00015745,315,-1
ILSVRC2012_val_00005195,636,-1
ILSVRC2012_val_00005438,963,"963,567"
ILSVRC2012_val_00036773,77,"73,77"
ILSVRC2012_val_00043718,925,809
ILSVRC2012_val_00037755,726,-1
ILSVRC2012_val_00026975,408,-1
ILSVRC2012_val_00046541,66,-1
ILSVRC2012_val_00012647,738,"738,580"
ILSVRC2012_val_00013442,180,"179,180"
ILSVRC2012_val_00035753,497,406
ILSVRC2012_val_00027578,800,480
ILSVRC2012_val_00026357,501,903
ILSVRC2012_val_00006911,830,"518,830"
ILSVRC2012_val_00015100,795,"970,795"
ILSVRC2012_val_00016919,234,"234,236"
ILSVRC2012_val_00016034,889,"675,580,608,889"
ILSVRC2012_val_00002917,151,"158,151"
ILSVRC2012_val_00002472,282,292
ILSVRC2012_val_00001037,72,"72,815"
ILSVRC2012_val_00038558,628,403
ILSVRC2012_val_00035810,144,-1
ILSVRC2012_val_00027695,281,"281,282"
ILSVRC2012_val_00025337,787,-1
ILSVRC2012_val_00046213,934,-1
ILSVRC2012_val_00044995,987,"987,998"
ILSVRC2012_val_00033447,898,"898,605"
ILSVRC2012_val_00035600,486,889
ILSVRC2012_val_00012816,759,-1
ILSVRC2012_val_00046221,972,"842,500"
ILSVRC2012_val_00024674,782,"526,782,664"
ILSVRC2012_val_00002774,26,28
ILSVRC2012_val_00032580,127,128
ILSVRC2012_val_00004119,569,-1
ILSVRC2012_val_00033831,891,-1
ILSVRC2012_val_00022022,170,175
ILSVRC2012_val_00014358,796,"970,795,796"
ILSVRC2012_val_00042013,336,"909,544,336,469"
ILSVRC2012_val_00023647,706,"559,799"
ILSVRC2012_val_00045336,718,"536,540,510"
ILSVRC2012_val_00035068,681,"681,620"
ILSVRC2012_val_00033758,248,"248,250"
ILSVRC2012_val_00032009,671,"518,671"
ILSVRC2012_val_00046900,883,738
ILSVRC2012_val_00035421,825,649
ILSVRC2012_val_00009497,668,"538,668"
ILSVRC2012_val_00049486,648,"896,794,861"
ILSVRC2012_val_00000468,744,657
ILSVRC2012_val_00030107,699,"699,541,542"
ILSVRC2012_val_00027273,505,"868,849,504"
ILSVRC2012_val_00042140,356,357
ILSVRC2012_val_00035302,651,"651,187"
ILSVRC2012_val_00012486,226,"175,184"
ILSVRC2012_val_00021030,633,-1
ILSVRC2012_val_00011503,752,"515,752"
ILSVRC2012_val_00041926,960,"928,923,960"
ILSVRC2012_val_00033926,358,"358,359"
ILSVRC2012_val_00041203,608,"608,610,841"
ILSVRC2012_val_00034238,630,"834,630,703"
ILSVRC2012_val_00008636,356,358
ILSVRC2012_val_00044419,885,-1
ILSVRC2012_val_00023562,706,538
ILSVRC2012_val_00026547,266,"267,265"
ILSVRC2012_val_00045207,211,168
ILSVRC2012_val_00040925,643,"643,906"
ILSVRC2012_val_00012572,899,"899,868"
ILSVRC2012_val_00036536,837,"514,836,837,703"
ILSVRC2012_val_00018514,786,"526,786"
ILSVRC2012_val_00025919,970,733
ILSVRC2012_val_00006647,902,-1
ILSVRC2012_val_00049816,424,"423,424"
ILSVRC2012_val_00036510,414,636
ILSVRC2012_val_00014105,831,"721,831"
ILSVRC2012_val_00029360,550,-1
ILSVRC2012_val_00044669,501,885
ILSVRC2012_val_00047863,313,315
ILSVRC2012_val_00012442,870,-1
ILSVRC2012_val_00045107,7,"7,8"
ILSVRC2012_val_00041368,556,-1
ILSVRC2012_val_00043451,186,"203,186"
ILSVRC2012_val_00032298,979,"970,979"
ILSVRC2012_val_00036111,905,"905,831"
ILSVRC2012_val_00010955,112,-1
ILSVRC2012_val_00006024,82,-1
ILSVRC2012_val_00039199,709,-1
ILSVRC2012_val_00016845,400,"400,667"
ILSVRC2012_val_00004807,498,-1
ILSVRC2012_val_00032574,532,"762,532"
ILSVRC2012_val_00017984,993,997
ILSVRC2012_val_00035298,193,"193,187"
ILSVRC2012_val_00006799,160,226
ILSVRC2012_val_00009325,527,"681,620,527,664,508"
ILSVRC2012_val_00020329,624,"453,885"
ILSVRC2012_val_00035434,384,375
ILSVRC2012_val_00042548,859,651
ILSVRC2012_val_00009668,582,467
ILSVRC2012_val_00024509,241,240
ILSVRC2012_val_00035998,454,"837,454"
ILSVRC2012_val_00027775,836,"836,837,906"
ILSVRC2012_val_00039912,877,-1
ILSVRC2012_val_00043359,123,79
ILSVRC2012_val_00029632,332,"331,332,338"
ILSVRC2012_val_00014479,559,898
ILSVRC2012_val_00004698,5,"6,983"
ILSVRC2012_val_00049555,998,"987,998"
ILSVRC2012_val_00021180,831,"532,831"
ILSVRC2012_val_00049373,49,"49,50"
ILSVRC2012_val_00047590,514,"514,515"
ILSVRC2012_val_00035408,633,"622,759"
ILSVRC2012_val_00021098,954,"954,950"
ILSVRC2012_val_00029958,530,651
ILSVRC2012_val_00021555,454,"624,453"
ILSVRC2012_val_00004499,62,54
ILSVRC2012_val_00038414,335,-1
ILSVRC2012_val_00015337,541,"650,541"
ILSVRC2012_val_00049058,623,"777,623"
ILSVRC2012_val_00029433,521,"618,659"
ILSVRC2012_val_00036167,824,"836,837,552,459"
ILSVRC2012_val_00040893,509,692
ILSVRC2012_val_00040594,815,"489,815"
ILSVRC2012_val_00038206,586,847
ILSVRC2012_val_00013054,627,"581,479"
ILSVRC2012_val_00041208,489,"489,818"
ILSVRC2012_val_00046518,359,"358,359"
ILSVRC2012_val_00008409,750,"750,846,721"
ILSVRC2012_val_00015801,63,-1
ILSVRC2012_val_00006175,782,"782,664,830"
ILSVRC2012_val_00046125,657,744
ILSVRC2012_val_00017369,852,"752,852"
ILSVRC2012_val_00032311,910,"813,910"
ILSVRC2012_val_00022466,998,"987,998"
ILSVRC2012_val_00018202,167,"167,212"
ILSVRC2012_val_00005923,211,"211,159"
ILSVRC2012_val_00023982,845,"617,845"
ILSVRC2012_val_00047593,679,"488,679"
ILSVRC2012_val_00034229,985,-1
ILSVRC2012_val_00018059,369,"367,369"
ILSVRC2012_val_00042569,456,"456,872"
ILSVRC2012_val_00007570,588,790
ILSVRC2012_val_00032452,266,267
ILSVRC2012_val_00045252,417,"417,866,595"
ILSVRC2012_val_00023089,969,-1
ILSVRC2012_val_00022493,623,-1
ILSVRC2012_val_00036752,704,-1
ILSVRC2012_val_00019438,706,"774,608,610"
ILSVRC2012_val_00039082,534,827
ILSVRC2012_val_00048751,947,992
ILSVRC2012_val_00012690,240,238
ILSVRC2012_val_00036648,754,-1
ILSVRC2012_val_00007969,848,485
ILSVRC2012_val_00026280,408,-1
ILSVRC2012_val_00014906,513,"513,650,819"
ILSVRC2012_val_00007627,838,966
ILSVRC2012_val_00049554,600,-1
ILSVRC2012_val_00005556,687,-1
ILSVRC2012_val_00017816,673,"673,508"
ILSVRC2012_val_00029931,794,76
ILSVRC2012_val_00038555,67,68
ILSVRC2012_val_00021061,230,"230,231"
ILSVRC2012_val_00033848,253,158
ILSVRC2012_val_00005168,961,-1
ILSVRC2012_val_00042946,367,366
ILSVRC2012_val_00031832,838,842
ILSVRC2012_val_00006232,257,-1
ILSVRC2012_val_00038806,813,"813,659"
ILSVRC2012_val_00004967,250,"248,250"
ILSVRC2012_val_00001847,769,"769,798"
ILSVRC2012_val_00048058,304,301
ILSVRC2012_val_00003401,881,"579,402"
ILSVRC2012_val_00017364,536,"536,628"
ILSVRC2012_val_00004409,362,-1
ILSVRC2012_val_00041941,507,"754,507"
ILSVRC2012_val_00011026,439,"488,439"
ILSVRC2012_val_00020313,407,656
ILSVRC2012_val_00005400,400,"400,667"
ILSVRC2012_val_00032972,587,"677,587,783"
ILSVRC2012_val_00025556,74,72
ILSVRC2012_val_00028285,856,595
ILSVRC2012_val_00019366,176,-1
ILSVRC2012_val_00037331,166,167
ILSVRC2012_val_00040698,357,"357,958"
ILSVRC2012_val_00049177,654,"779,654"
ILSVRC2012_val_00047119,266,"153,266"
ILSVRC2012_val_00015481,618,-1
ILSVRC2012_val_00003688,50,"49,50"
ILSVRC2012_val_00029924,673,"527,782,673,475"
ILSVRC2012_val_00015647,509,"582,851"
ILSVRC2012_val_00036404,503,711
ILSVRC2012_val_00025116,352,353
ILSVRC2012_val_00031711,523,"523,664"
ILSVRC2012_val_00007829,241,"241,238"
ILSVRC2012_val_00018766,917,"750,917,697,921"
ILSVRC2012_val_00042856,714,"714,679"
ILSVRC2012_val_00040669,773,-1
ILSVRC2012_val_00043485,931,933
ILSVRC2012_val_00010719,224,"224,223"
ILSVRC2012_val_00035577,287,285
ILSVRC2012_val_00039743,179,852
ILSVRC2012_val_00044329,490,488
ILSVRC2012_val_00047508,657,"744,657"
ILSVRC2012_val_00008895,989,957
ILSVRC2012_val_00020959,989,-1
ILSVRC2012_val_00016207,515,"515,230"
ILSVRC2012_val_00006289,105,-1
ILSVRC2012_val_00031487,908,"908,895"
ILSVRC2012_val_00041268,501,399
ILSVRC2012_val_00033473,490,282
ILSVRC2012_val_00039907,98,99
ILSVRC2012_val_00010587,656,"654,656"
ILSVRC2012_val_00008540,558,"558,889"
ILSVRC2012_val_00021415,681,620
ILSVRC2012_val_00004189,617,"869,617"
ILSVRC2012_val_00009983,609,"609,977,978"
ILSVRC2012_val_00034972,74,72
ILSVRC2012_val_00015609,876,"435,876"
ILSVRC2012_val_00027835,830,"652,465,830"
ILSVRC2012_val_00007799,490,679
ILSVRC2012_val_00011215,563,418
ILSVRC2012_val_00012920,697,"610,841,697"
ILSVRC2012_val_00032199,513,"513,903"
ILSVRC2012_val_00025827,675,864
ILSVRC2012_val_00038646,648,"896,999,861"
ILSVRC2012_val_00018345,412,"440,412"
ILSVRC2012_val_00021641,461,-1
ILSVRC2012_val_00003514,549,-1
ILSVRC2012_val_00032989,303,-1
ILSVRC2012_val_00012369,533,"658,533"
ILSVRC2012_val_00021321,968,"967,968"
ILSVRC2012_val_00028827,331,330
ILSVRC2012_val_00037910,597,"464,608,610"
ILSVRC2012_val_00012641,606,"588,606"
ILSVRC2012_val_00013267,764,"421,428,834,869,501"
ILSVRC2012_val_00045325,608,"568,825,608"
ILSVRC2012_val_00031229,616,"616,695"
ILSVRC2012_val_00024326,193,"193,187"
ILSVRC2012_val_00040744,648,"553,493"
ILSVRC2012_val_00032294,655,610
ILSVRC2012_val_00030223,748,434
ILSVRC2012_val_00009359,374,375
ILSVRC2012_val_00025196,450,-1
ILSVRC2012_val_00017126,175,-1
ILSVRC2012_val_00033560,881,-1
ILSVRC2012_val_00007762,227,-1
ILSVRC2012_val_00039097,468,479
ILSVRC2012_val_00026485,842,"433,842,639"
ILSVRC2012_val_00008385,935,"647,659"
ILSVRC2012_val_00025667,99,-1
ILSVRC2012_val_00024427,283,"281,283"
ILSVRC2012_val_00014202,652,514
ILSVRC2012_val_00030821,767,850
ILSVRC2012_val_00032249,725,-1
ILSVRC2012_val_00022316,775,"836,837,775"
ILSVRC2012_val_00016069,891,-1
ILSVRC2012_val_00042364,716,"425,716"
ILSVRC2012_val_00025915,444,"518,444"
ILSVRC2012_val_00031010,467,"858,467"
ILSVRC2012_val_00007800,103,-1
ILSVRC2012_val_00047803,664,"548,664,526,527,508"
ILSVRC2012_val_00045482,230,"230,231"
ILSVRC2012_val_00030842,836,"836,837"
ILSVRC2012_val_00040312,427,"427,756"
ILSVRC2012_val_00030167,479,"535,479"
ILSVRC2012_val_00015601,691,570
ILSVRC2012_val_00026261,297,"297,295"
